timestamp,CO2
2017-10-16 11:00:00,348.7641090228156
2017-10-16 12:00:00,343.2158275076632
2017-10-16 13:00:00,334.24276095495736
2017-10-16 14:00:00,333.243438384375
2017-10-16 15:00:00,337.20572346680774
2017-10-16 16:00:00,340.659101816934
2017-10-16 17:00:00,344.07329539260934
2017-10-16 18:00:00,346.7610028465173
2017-10-16 19:00:00,344.211960972704
2017-10-16 20:00:00,342.3590616690129
2017-10-16 21:00:00,341.11050096813557
2017-10-16 22:00:00,340.50015156327567
2017-10-16 23:00:00,340.9610061240215
2017-10-17 00:00:00,346.70000544953655
2017-10-17 01:00:00,352.6660867019108
2017-10-17 02:00:00,343.1564984758756
2017-10-17 03:00:00,346.803114315127
2017-10-17 04:00:00,349.52952290496836
2017-10-17 05:00:00,345.63593451699785
2017-10-17 06:00:00,351.6248860493717
2017-10-17 07:00:00,347.04323938504194
2017-10-17 08:00:00,347.679894359144
2017-10-17 09:00:00,345.538861025643
2017-10-17 10:00:00,342.9948964831257
2017-10-17 11:00:00,335.2742747125784
2017-10-17 12:00:00,341.6374705991425
2017-10-17 13:00:00,340.08799581733
2017-10-17 14:00:00,335.2947377143976
2017-10-17 15:00:00,337.6305368964476
2017-10-17 16:00:00,339.7026229247077
2017-10-17 17:00:00,340.4899668114653
2017-10-17 18:00:00,342.6792834329669
2017-10-17 19:00:00,340.3664945312553
2017-10-17 20:00:00,341.08759818418025
2017-10-17 21:00:00,341.59576899650466
2017-10-17 22:00:00,341.9277167281286
2017-10-17 23:00:00,342.761296545591
2017-10-18 00:00:00,342.7118632954042
2017-10-18 01:00:00,340.95518085527243
2017-10-18 02:00:00,342.32806181354647
2017-10-18 03:00:00,344.5223688533683
2017-10-18 04:00:00,348.8915946333014
2017-10-18 05:00:00,355.1718410267288
2017-10-18 06:00:00,348.5078045034382
2017-10-18 07:00:00,351.6141172719874
2017-10-18 08:00:00,349.1141369001228
2017-10-18 09:00:00,346.52041891354685
2017-10-18 10:00:00,341.90149521245405
2017-10-18 11:00:00,340.3026455528723
2017-10-18 12:00:00,334.4583746255755
2017-10-18 13:00:00,331.7837967814187
2017-10-18 14:00:00,336.02995812532134
2017-10-18 15:00:00,336.0921730772525
2017-10-18 16:00:00,336.9425529568958
2017-10-18 17:00:00,337.9424948209012
2017-10-18 18:00:00,335.01018995518865
2017-10-18 19:00:00,332.4362744206882
2017-10-18 20:00:00,331.5638619417522
2017-10-18 21:00:00,332.4588209338647
2017-10-18 22:00:00,333.60790018956726
2017-10-18 23:00:00,334.8003121652738
2017-10-19 00:00:00,338.0973819773627
2017-10-19 01:00:00,339.17472444094653
2017-10-19 02:00:00,342.261028820193
2017-10-19 03:00:00,345.5943798734107
2017-10-19 04:00:00,357.176641902348
2017-10-19 05:00:00,346.8914236680032
2017-10-19 06:00:00,358.9562908139169
2017-10-19 07:00:00,366.53984065700956
2017-10-19 08:00:00,374.7094220059147
2017-10-19 09:00:00,361.7844984933814
2017-10-19 10:00:00,346.30282276213904
2017-10-19 11:00:00,343.93374007289987
2017-10-19 12:00:00,344.43646332116697
2017-10-19 13:00:00,347.608227353483
2017-10-19 14:00:00,339.26030701355177
2017-10-19 15:00:00,337.34466507363004
2017-10-19 16:00:00,344.71000774540056
2017-10-19 17:00:00,345.3293867871264
2017-10-19 18:00:00,343.72293775253
2017-10-19 19:00:00,343.36365488521824
2017-10-19 20:00:00,345.56656089248776
2017-10-19 21:00:00,346.80005556780475
2017-10-19 22:00:00,346.321728329014
2017-10-19 23:00:00,350.49417287168234
2017-10-20 00:00:00,348.71459651693215
2017-10-20 01:00:00,345.83025974188024
2017-10-20 02:00:00,342.44530348492896
2017-10-20 03:00:00,339.7363051112385
2017-10-20 04:00:00,344.5748488931904
2017-10-20 05:00:00,348.08171344601783
2017-10-20 06:00:00,345.4097130620012
2017-10-20 07:00:00,345.3596548220492
2017-10-20 08:00:00,348.9738696734696
2017-10-20 09:00:00,344.92248258674954
2017-10-20 10:00:00,338.81594220572015
2017-10-20 11:00:00,337.74363773585446
2017-10-20 12:00:00,336.458623429501
2017-10-20 13:00:00,335.8422776844404
2017-10-20 14:00:00,333.5929395077218
2017-10-20 15:00:00,335.2445453465758
2017-10-20 16:00:00,335.79059838213885
2017-10-20 17:00:00,338.42637315169503
2017-10-20 18:00:00,339.9553480010887
2017-10-20 19:00:00,336.986754082909
2017-10-20 20:00:00,336.944612467071
2017-10-20 21:00:00,336.2272552254776
2017-10-20 22:00:00,342.6164157395112
2017-10-20 23:00:00,344.8707938677303
2017-10-21 00:00:00,343.6575265023148
2017-10-21 01:00:00,341.9581928485965
2017-10-21 02:00:00,341.40361449251964
2017-10-21 03:00:00,340.2447744268919
2017-10-21 04:00:00,338.96897591994315
2017-10-21 05:00:00,345.812983151787
2017-10-21 06:00:00,350.61489863483143
2017-10-21 07:00:00,346.7846630152916
2017-10-21 08:00:00,335.5271730253695
2017-10-21 09:00:00,333.78643527373583
2017-10-21 10:00:00,330.99948195668077
2017-10-21 11:00:00,328.2352770413412
2017-10-21 12:00:00,324.0622246496752
2017-10-21 13:00:00,326.626438547126
2017-10-21 14:00:00,327.0103905212742
2017-10-21 15:00:00,331.06901124661255
2017-10-21 16:00:00,335.683213840706
2017-10-21 17:00:00,336.0486581750507
2017-10-21 18:00:00,331.97426402299806
2017-10-21 19:00:00,331.41502175747735
2017-10-21 20:00:00,332.03749431402287
2017-10-21 21:00:00,333.0544955293434
2017-10-21 22:00:00,331.22159548470887
2017-10-21 23:00:00,335.06782531024106
2017-10-22 00:00:00,334.24235212349095
2017-10-22 01:00:00,333.5274583269772
2017-10-22 02:00:00,333.39978961945263
2017-10-22 03:00:00,333.9143856305886
2017-10-22 04:00:00,334.1216667871102
2017-10-22 05:00:00,332.598638686698
2017-10-22 06:00:00,334.0363079954766
2017-10-22 07:00:00,331.815005898165
2017-10-22 08:00:00,331.1823873636028
2017-10-22 09:00:00,330.11178278694524
2017-10-22 10:00:00,330.4599635447255
2017-10-22 11:00:00,327.30825920812663
2017-10-22 12:00:00,326.73966117219504
2017-10-22 13:00:00,326.828168387394
2017-10-22 14:00:00,326.6599005190314
2017-10-22 15:00:00,329.07657719583
2017-10-22 16:00:00,330.10989358006276
2017-10-22 17:00:00,330.00667424764424
2017-10-22 18:00:00,332.2958524497886
2017-10-22 19:00:00,330.449593053182
2017-10-22 20:00:00,325.915375610298
2017-10-22 21:00:00,327.6139300785005
2017-10-22 22:00:00,327.79859440142064
2017-10-22 23:00:00,328.3634461995645
2017-10-23 00:00:00,328.8396644834845
2017-10-23 01:00:00,328.1312307764943
2017-10-23 02:00:00,328.7811203087168
2017-10-23 03:00:00,332.2301464811555
2017-10-23 04:00:00,331.3108942812424
2017-10-23 05:00:00,334.17753178123
2017-10-23 06:00:00,332.944961144984
2017-10-23 07:00:00,340.54911558685745
2017-10-23 08:00:00,336.9987226425365
2017-10-23 09:00:00,337.5352494999036
2017-10-23 10:00:00,335.6220447763875
2017-10-23 11:00:00,338.932748971688
2017-10-23 12:00:00,336.2160712592447
2017-10-23 13:00:00,326.38122130996936
2017-10-23 14:00:00,327.91966872108065
2017-10-23 15:00:00,330.566165095083
2017-10-23 16:00:00,336.50363427149733
2017-10-23 17:00:00,341.61037004233003
2017-10-23 18:00:00,345.7523329348719
2017-10-23 19:00:00,346.07278402214274
2017-10-23 20:00:00,347.2773041670386
2017-10-23 21:00:00,344.8701442776818
2017-10-23 22:00:00,343.15464365985
2017-10-23 23:00:00,338.23964002345247
2017-10-24 00:00:00,337.1920798353438
2017-10-24 01:00:00,339.8765491391476
2017-10-24 02:00:00,341.28935605505364
2017-10-24 03:00:00,340.1993797824472
2017-10-24 04:00:00,348.42307320557484
2017-10-24 05:00:00,340.6000507561966
2017-10-24 06:00:00,339.88988019647
2017-10-24 07:00:00,342.13728089093445
2017-10-24 08:00:00,337.5240788703754
2017-10-24 09:00:00,334.09678988030225
2017-10-24 10:00:00,326.39905411829733
2017-10-24 11:00:00,326.50801179356944
2017-10-24 12:00:00,323.27087637301304
2017-10-24 13:00:00,322.4792450621565
2017-10-24 14:00:00,324.28276355750376
2017-10-24 15:00:00,328.1405967077108
2017-10-24 16:00:00,332.7131007164823
2017-10-24 17:00:00,330.89529451513886
2017-10-24 18:00:00,330.8652137471322
2017-10-24 19:00:00,329.2457491236732
2017-10-24 20:00:00,329.33267503368546
2017-10-24 21:00:00,329.103538802186
2017-10-24 22:00:00,330.20569345834537
2017-10-24 23:00:00,330.64149034945797
2017-10-25 00:00:00,330.60652294928747
2017-10-25 01:00:00,331.73314827752233
2017-10-25 02:00:00,334.0004154375365
2017-10-25 03:00:00,335.00158453800486
2017-10-25 04:00:00,339.1416988764904
2017-10-25 05:00:00,343.74995050229364
2017-10-25 06:00:00,346.5827510200316
2017-10-25 07:00:00,345.9636847653618
2017-10-25 08:00:00,338.25470678139203
2017-10-25 09:00:00,335.2645387387358
2017-10-25 10:00:00,346.4794594564477
2017-10-25 11:00:00,333.98755573574454
2017-10-25 12:00:00,324.14148593237917
2017-10-25 13:00:00,324.663366324743
2017-10-25 14:00:00,325.7106793777491
2017-10-25 15:00:00,330.4246618778984
2017-10-25 16:00:00,335.10529242348275
2017-10-25 17:00:00,332.1917588634073
2017-10-25 18:00:00,331.9283725965774
2017-10-25 19:00:00,331.6427621204376
2017-10-25 20:00:00,334.04233361270917
2017-10-25 21:00:00,331.33497965107154
2017-10-25 22:00:00,332.333441129186
2017-10-25 23:00:00,334.913783054475
2017-10-26 00:00:00,333.65432833756273
2017-10-26 01:00:00,335.913302876456
2017-10-26 02:00:00,336.17612887811686
2017-10-26 03:00:00,340.83917481793713
2017-10-26 04:00:00,344.58945367395916
2017-10-26 05:00:00,350.63910017441765
2017-10-26 06:00:00,349.8439567103655
2017-10-26 07:00:00,351.746101383677
2017-10-26 08:00:00,346.2371490225836
2017-10-26 09:00:00,346.19697625580056
2017-10-26 10:00:00,341.9335150169083
2017-10-26 11:00:00,340.7237832320786
2017-10-26 12:00:00,334.31217332745337
2017-10-26 13:00:00,334.834158673272
2017-10-26 14:00:00,335.49529048796023
2017-10-26 15:00:00,334.835171304239
2017-10-26 16:00:00,337.71116642591124
2017-10-26 17:00:00,336.5264839869745
2017-10-26 18:00:00,335.2859588806195
2017-10-26 19:00:00,335.9051812566812
2017-10-26 20:00:00,335.7210158961619
2017-10-26 21:00:00,338.703128288908
2017-10-26 22:00:00,336.485290229158
2017-10-26 23:00:00,338.1927940961463
2017-10-27 00:00:00,338.1259153998146
2017-10-27 01:00:00,338.084335772577
2017-10-27 02:00:00,342.22846646278197
2017-10-27 03:00:00,345.99043044117684
2017-10-27 04:00:00,347.06619370096723
2017-10-27 05:00:00,347.42640475930784
2017-10-27 06:00:00,353.05767372069334
2017-10-27 07:00:00,350.1662932767594
2017-10-27 08:00:00,342.35695976085543
2017-10-27 09:00:00,342.2021747906318
2017-10-27 10:00:00,339.31873835001863
2017-10-27 11:00:00,336.7006544568844
2017-10-27 12:00:00,339.8815460134498
2017-10-27 13:00:00,332.70784906107184
2017-10-27 14:00:00,330.1980357018052
2017-10-27 15:00:00,335.8574911906742
2017-10-27 16:00:00,337.89454697931
2017-10-27 17:00:00,338.410500419983
2017-10-27 18:00:00,336.710210987959
2017-10-27 19:00:00,338.8644644040514
2017-10-27 20:00:00,338.552365584892
2017-10-27 21:00:00,334.7603666728863
2017-10-27 22:00:00,336.4008400876568
2017-10-27 23:00:00,338.240499290425
2017-10-28 00:00:00,333.8326192402758
2017-10-28 01:00:00,337.23344119099977
2017-10-28 02:00:00,332.51756038861305
2017-10-28 03:00:00,344.6902007321758
2017-10-28 04:00:00,335.8567495138468
2017-10-28 05:00:00,336.51486572340275
2017-10-28 06:00:00,340.36151361313165
2017-10-28 07:00:00,339.2197612229036
2017-10-28 08:00:00,343.01141860411894
2017-10-28 09:00:00,336.7662106422634
2017-10-28 10:00:00,328.73269788701583
2017-10-28 11:00:00,326.96055355203475
2017-10-28 12:00:00,322.0419795912138
2017-10-28 13:00:00,324.48764742900903
2017-10-28 14:00:00,323.82198191627964
2017-10-28 15:00:00,325.4374567863296
2017-10-28 16:00:00,328.601530788916
2017-10-28 17:00:00,327.4632521512838
2017-10-28 18:00:00,329.9272217410218
2017-10-28 19:00:00,334.6594376707486
2017-10-28 20:00:00,331.01758875233764
2017-10-28 21:00:00,326.55014387830033
2017-10-28 22:00:00,327.1143101737934
2017-10-28 23:00:00,330.26100506130587
2017-10-29 00:00:00,324.9825935418554
2017-10-29 01:00:00,325.2411775765572
2017-10-29 02:00:00,323.92499171918183
2017-10-29 03:00:00,323.15088141022125
2017-10-29 04:00:00,322.70266159738975
2017-10-29 05:00:00,322.738430253449
2017-10-29 06:00:00,324.399776143525
2017-10-29 07:00:00,323.55382617336676
2017-10-29 08:00:00,321.5758146979354
2017-10-29 09:00:00,319.48484940798687
2017-10-29 10:00:00,319.1216715870725
2017-10-29 11:00:00,318.1416787691658
2017-10-29 12:00:00,319.445628534533
2017-10-29 13:00:00,319.65508457888546
2017-10-29 14:00:00,321.35661766379724
2017-10-29 15:00:00,322.850044742431
2017-10-29 16:00:00,335.6024563391302
2017-10-29 17:00:00,352.15252185473184
2017-10-29 18:00:00,350.4984262713139
2017-10-29 19:00:00,332.77088480790377
2017-10-29 20:00:00,333.0834319454695
2017-10-29 21:00:00,326.188697891823
2017-10-29 22:00:00,329.7798292422704
2017-10-29 23:00:00,332.33410349126603
2017-10-30 00:00:00,325.2446299713422
2017-10-30 01:00:00,326.55931763540997
2017-10-30 02:00:00,329.2155812334267
2017-10-30 03:00:00,330.3700115023566
2017-10-30 04:00:00,333.37344639025747
2017-10-30 05:00:00,330.4649083032483
2017-10-30 06:00:00,325.30516812162256
2017-10-30 07:00:00,325.1832024600505
2017-10-30 08:00:00,326.0593472912438
2017-10-30 09:00:00,323.17353287938914
2017-10-30 10:00:00,323.5275036838677
2017-10-30 11:00:00,323.60326823723574
2017-10-30 12:00:00,324.297482640001
2017-10-30 13:00:00,324.5191317172416
2017-10-30 14:00:00,324.8391641038044
2017-10-30 15:00:00,325.630696697894
2017-10-30 16:00:00,326.120719322167
2017-10-30 17:00:00,326.64474436703483
2017-10-30 18:00:00,324.84565864372695
2017-10-30 19:00:00,323.488287471918
2017-10-30 20:00:00,322.1960924102113
2017-10-30 21:00:00,321.4819848521298
2017-10-30 22:00:00,321.07334431953115
2017-10-30 23:00:00,322.22038688170795
2017-10-31 00:00:00,321.18739655852977
2017-10-31 01:00:00,323.532053778043
2017-10-31 02:00:00,324.87246864172056
2017-10-31 03:00:00,326.61321156144925
2017-10-31 04:00:00,325.89578506183204
2017-10-31 05:00:00,330.39980472855933
2017-10-31 06:00:00,337.091588770327
2017-10-31 07:00:00,347.8165648538065
2017-10-31 08:00:00,336.617585910404
2017-10-31 09:00:00,328.4202468197455
2017-10-31 10:00:00,328.63412306780134
2017-10-31 11:00:00,324.78570725330627
2017-10-31 12:00:00,323.9965768501917
2017-10-31 13:00:00,326.41605239801333
2017-10-31 14:00:00,323.963627950239
2017-10-31 15:00:00,325.3407684718315
2017-10-31 16:00:00,328.65937572276437
2017-10-31 17:00:00,325.1632089139405
2017-10-31 18:00:00,323.00097447411525
2017-10-31 19:00:00,325.3524664968866
2017-10-31 20:00:00,325.9527026112188
2017-10-31 21:00:00,323.3883612289686
2017-10-31 22:00:00,321.37569667668316
2017-10-31 23:00:00,322.6491654071136
